customer_id,order_cost,day_type,rating,rating_given,prep_time,delivery_time
56722,9.75,Weekend,5,True,33,25
107909,6.69,Weekday,4,True,21,32
133617,4.75,Weekday,4,True,35,28
67538,12.56,Weekend,5,True,22,18
129969,21.2,Weekend,Not given,False,34,16
57174,19.31,Weekend,Not given,False,27,28
78939,16.3,Weekday,3,True,20,24
309513,13.05,Weekday,5,True,33,27
129798,25.27,Weekday,4,True,24,24
184085,14.79,Weekend,5,True,35,15
329710,5.72,Weekday,3,True,31,24
65009,16.15,Weekend,5,True,24,30
154030,33.03,Weekend,4,True,26,22
86731,16.2,Weekend,5,True,31,18
306119,9.22,Weekday,Not given,False,31,32
164016,16.39,Weekend,Not given,False,27,22
121476,12.18,Weekday,3,True,29,27
305522,24.2,Weekday,4,True,29,29
68976,17.03,Weekend,3,True,26,30
60703,6.79,Weekday,Not given,False,33,25
80460,21.83,Weekend,3,True,30,27
128600,31.29,Weekday,Not given,False,22,33
142356,11.83,Weekend,4,True,26,21
83287,24.3,Weekend,5,True,30,20
134152,22.26,Weekend,Not given,False,28,25
345899,20.47,Weekend,4,True,26,30
38050,12.18,Weekend,5,True,28,25
259341,15.81,Weekend,5,True,20,26
309513,22.36,Weekend,5,True,26,27
234089,8.68,Weekend,5,True,34,27
125123,21.83,Weekend,Not given,False,23,22
365244,16.3,Weekday,Not given,False,20,28
63020,12.9,Weekday,3,True,31,28
222879,29.15,Weekday,5,True,23,27
275535,13.05,Weekday,4,True,31,24
49793,22.36,Weekend,5,True,30,16
137565,31.29,Weekday,Not given,False,26,32
65009,7.86,Weekday,4,True,22,33
214394,16.1,Weekend,Not given,False,33,27
91907,16.98,Weekday,5,True,31,32
82041,12.95,Weekend,5,True,26,28
59419,11.69,Weekend,5,True,21,24
50199,12.13,Weekend,Not given,False,26,15
325210,12.32,Weekend,Not given,False,31,19
100999,12.13,Weekend,Not given,False,22,27
146588,12.18,Weekday,5,True,25,24
310051,14.99,Weekend,Not given,False,34,24
128243,6.74,Weekend,5,True,26,30
53543,24.3,Weekend,Not given,False,20,23
230535,10.38,Weekend,3,True,24,29
127122,6.79,Weekend,5,True,33,28
177250,25.27,Weekend,Not given,False,34,28
111125,14.99,Weekend,Not given,False,29,21
144997,29.05,Weekend,4,True,22,28
97991,9.65,Weekend,Not given,False,25,26
58533,29.2,Weekend,Not given,False,31,24
104336,5.77,Weekday,4,True,29,24
232582,32.93,Weekday,3,True,26,28
195927,12.13,Weekend,5,True,30,20
373689,12.08,Weekend,Not given,False,29,20
370372,11.59,Weekday,Not given,False,25,24
264707,9.56,Weekend,5,True,21,17
42385,24.2,Weekend,5,True,21,26
104555,29.34,Weekday,Not given,False,32,25
250494,11.16,Weekday,5,True,22,28
139085,24.25,Weekday,Not given,False,32,24
198309,29.2,Weekend,Not given,False,22,25
399478,14.07,Weekend,Not given,False,25,28
40010,19.35,Weekend,4,True,35,19
48131,16.1,Weekend,4,True,23,29
41692,22.8,Weekend,Not given,False,30,19
61305,15.23,Weekend,Not given,False,30,19
123780,33.03,Weekend,Not given,False,29,25
385248,12.95,Weekend,Not given,False,27,18
97806,16.49,Weekend,5,True,32,22
97079,29.05,Weekend,Not given,False,25,26
52463,31.33,Weekend,3,True,33,23
105068,16.01,Weekend,Not given,False,26,16
128600,14.07,Weekend,4,True,26,21
71791,8.83,Weekday,Not given,False,31,33
362068,33.03,Weekend,Not given,False,35,21
298824,16.25,Weekday,3,True,30,24
94524,22.36,Weekend,4,True,28,18
342107,16.83,Weekend,4,True,26,20
62359,8.0,Weekday,4,True,27,29
347181,16.01,Weekend,Not given,False,29,22
60052,16.01,Weekday,4,True,23,27
198936,10.24,Weekday,Not given,False,22,25
348787,19.4,Weekday,4,True,32,28
184325,19.35,Weekend,4,True,34,24
42935,13.97,Weekend,5,True,29,25
200672,13.0,Weekend,Not given,False,21,15
75484,13.05,Weekend,Not given,False,34,27
378027,8.49,Weekend,Not given,False,24,16
93133,22.8,Weekday,5,True,33,33
268958,20.18,Weekend,5,True,29,19
370017,19.59,Weekend,5,True,24,19
146586,19.4,Weekend,4,True,25,19
350085,17.03,Weekday,Not given,False,22,29
292343,16.11,Weekend,4,True,30,26
84700,14.6,Weekday,3,True,32,24
53212,12.27,Weekday,Not given,False,26,29
373353,22.26,Weekend,Not given,False,35,16
79255,6.79,Weekend,Not given,False,26,15
275689,14.12,Weekend,4,True,35,19
354719,29.15,Weekend,5,True,34,20
17495,12.18,Weekday,Not given,False,26,24
352247,25.22,Weekend,4,True,27,22
300670,13.39,Weekend,Not given,False,30,22
87747,9.02,Weekend,5,True,31,15
326426,29.15,Weekend,Not given,False,34,24
131645,13.0,Weekday,5,True,24,32
129518,15.33,Weekday,4,True,24,29
103005,14.55,Weekend,5,True,20,28
140477,31.43,Weekend,Not given,False,24,17
250494,33.03,Weekend,5,True,29,15
105164,15.91,Weekend,4,True,26,26
160957,12.18,Weekend,4,True,27,25
361509,19.35,Weekday,Not given,False,35,33
169478,19.35,Weekend,Not given,False,24,28
91192,29.35,Weekend,4,True,26,24
134294,15.28,Weekday,4,True,30,29
365225,12.23,Weekday,3,True,24,24
279895,9.6,Weekday,4,True,35,28
81110,12.95,Weekend,Not given,False,20,25
384391,8.88,Weekend,5,True,27,23
328357,15.96,Weekend,3,True,30,21
41318,15.47,Weekend,5,True,33,16
92832,12.23,Weekend,5,True,22,22
58871,8.05,Weekday,4,True,25,27
231042,8.54,Weekday,4,True,28,29
336162,29.15,Weekday,5,True,28,25
76907,7.23,Weekend,5,True,21,18
389740,19.69,Weekend,3,True,26,17
41168,12.13,Weekend,3,True,34,22
59749,16.49,Weekday,Not given,False,31,27
86731,12.08,Weekend,Not given,False,30,18
42832,9.27,Weekend,Not given,False,34,30
91005,24.25,Weekend,5,True,33,26
128963,5.67,Weekday,4,True,21,31
124085,14.12,Weekend,3,True,21,24
231061,33.03,Weekday,Not given,False,33,31
105138,8.97,Weekend,4,True,33,19
95164,8.88,Weekday,4,True,27,24
263426,12.13,Weekday,5,True,30,29
142461,11.64,Weekend,Not given,False,27,27
263199,31.43,Weekend,4,True,35,23
387227,13.15,Weekend,5,True,30,30
385559,14.02,Weekend,5,True,20,28
127149,9.41,Weekend,Not given,False,25,16
200074,9.07,Weekend,Not given,False,33,16
136876,14.07,Weekend,5,True,35,16
103884,14.46,Weekend,Not given,False,34,17
38612,6.7,Weekend,5,True,20,17
334619,14.07,Weekday,4,True,24,26
92996,19.45,Weekend,4,True,29,19
195723,13.97,Weekday,3,True,34,28
268958,12.22,Weekend,4,True,24,20
111356,29.25,Weekend,5,True,21,15
361509,17.03,Weekend,Not given,False,34,20
367591,16.05,Weekday,5,True,35,32
103005,17.08,Weekend,5,True,28,15
399121,11.3,Weekday,Not given,False,24,24
260680,32.98,Weekend,5,True,34,16
124838,29.15,Weekend,5,True,33,25
295111,13.0,Weekday,5,True,23,26
42052,13.73,Weekend,Not given,False,21,28
52832,12.23,Weekend,3,True,33,27
120833,16.25,Weekend,Not given,False,29,15
94483,24.2,Weekend,Not given,False,28,21
49631,14.31,Weekend,Not given,False,23,17
114085,19.4,Weekend,Not given,False,28,20
251607,14.12,Weekday,Not given,False,31,28
72339,14.7,Weekend,Not given,False,30,27
229946,15.52,Weekend,Not given,False,21,29
92726,8.97,Weekend,4,True,25,26
320493,29.2,Weekday,Not given,False,27,30
69348,11.64,Weekend,3,True,26,21
270149,11.64,Weekend,5,True,21,18
354016,19.4,Weekend,5,True,25,23
104548,29.1,Weekday,Not given,False,28,33
105754,14.02,Weekday,4,True,24,30
157578,6.11,Weekend,4,True,27,25
350373,12.23,Weekend,4,True,21,26
47440,12.18,Weekend,Not given,False,31,23
85633,24.2,Weekend,5,True,24,24
110091,12.18,Weekend,Not given,False,27,17
95164,17.03,Weekend,Not given,False,28,19
96877,22.26,Weekday,4,True,30,26
261400,19.45,Weekday,5,True,31,32
177078,21.93,Weekday,Not given,False,22,25
68429,15.76,Weekend,5,True,24,22
52832,9.46,Weekday,4,True,25,25
373633,12.61,Weekday,5,True,23,28
390490,22.85,Weekend,3,True,23,19
72639,12.18,Weekend,3,True,22,28
95644,12.61,Weekday,Not given,False,26,27
129597,12.13,Weekend,5,True,33,21
101084,12.13,Weekend,Not given,False,20,22
46859,8.54,Weekday,5,True,24,29
117810,19.35,Weekday,Not given,False,29,24
49034,12.18,Weekend,Not given,False,22,27
82041,22.8,Weekend,Not given,False,35,20
142461,12.13,Weekend,4,True,32,15
97991,19.45,Weekday,5,True,34,27
113972,12.13,Weekend,3,True,31,25
114085,12.18,Weekend,Not given,False,24,18
231042,12.13,Weekend,5,True,22,21
298824,12.56,Weekend,Not given,False,24,26
52360,24.3,Weekend,Not given,False,24,22
83504,29.15,Weekday,4,True,31,28
194778,16.06,Weekend,5,True,30,17
105992,24.3,Weekend,5,True,27,29
373486,9.6,Weekend,3,True,23,26
49631,19.4,Weekend,Not given,False,28,17
250494,29.1,Weekend,4,True,21,22
378923,12.18,Weekend,Not given,False,27,18
58898,21.39,Weekend,5,True,23,24
250494,24.25,Weekend,Not given,False,34,28
144997,32.93,Weekend,Not given,False,33,30
75115,14.07,Weekday,Not given,False,20,32
59674,8.25,Weekend,3,True,26,26
115238,19.4,Weekday,5,True,26,27
368663,12.18,Weekend,4,True,23,28
128353,14.94,Weekend,5,True,32,25
355713,14.26,Weekend,Not given,False,28,24
269793,8.54,Weekend,Not given,False,32,30
100778,12.18,Weekend,Not given,False,25,28
60052,29.1,Weekend,5,True,30,28
47280,12.56,Weekend,4,True,31,17
183520,9.17,Weekend,3,True,25,28
391860,16.2,Weekend,5,True,32,27
334373,14.12,Weekday,5,True,23,32
370405,5.72,Weekend,3,True,24,26
64153,21.34,Weekend,Not given,False,35,23
314480,6.79,Weekend,Not given,False,20,25
232035,12.18,Weekend,4,True,22,29
80434,12.18,Weekend,Not given,False,33,18
81166,6.11,Weekend,5,True,26,21
91397,14.16,Weekday,Not given,False,22,24
237592,5.68,Weekend,Not given,False,31,30
91879,12.27,Weekday,5,True,20,30
22405,20.18,Weekend,4,True,32,26
290693,14.02,Weekend,5,True,26,21
64658,16.2,Weekday,5,True,27,27
365401,15.57,Weekend,Not given,False,30,24
301032,14.45,Weekend,Not given,False,27,29
100536,8.15,Weekend,Not given,False,26,17
232359,29.25,Weekend,3,True,21,19
181782,8.78,Weekend,3,True,23,26
146588,15.96,Weekend,5,True,23,22
360844,8.59,Weekday,5,True,32,31
353606,15.62,Weekday,5,True,27,32
109221,13.0,Weekday,5,True,21,24
78318,12.23,Weekend,4,True,24,19
152786,25.22,Weekday,Not given,False,32,28
118776,5.87,Weekend,4,True,31,20
81110,24.2,Weekend,4,True,25,15
104336,19.45,Weekday,4,True,28,24
92806,12.18,Weekend,Not given,False,29,22
130521,6.01,Weekend,Not given,False,33,16
52031,21.93,Weekend,Not given,False,24,20
304708,5.92,Weekend,3,True,21,25
74925,24.2,Weekend,4,True,32,22
104130,15.76,Weekend,Not given,False,30,26
133202,6.11,Weekend,5,True,30,27
150865,5.72,Weekend,Not given,False,20,21
331608,19.4,Weekend,Not given,False,30,18
363561,8.49,Weekday,Not given,False,33,32
235620,32.93,Weekend,Not given,False,32,25
118975,12.23,Weekend,Not given,False,20,27
128224,9.17,Weekend,Not given,False,25,22
109419,11.69,Weekend,Not given,False,30,21
63417,24.2,Weekend,3,True,27,19
55334,9.85,Weekend,Not given,False,26,17
301618,25.22,Weekday,Not given,False,32,24
47386,22.75,Weekend,5,True,32,16
122609,6.84,Weekend,4,True,20,30
391746,24.3,Weekend,4,True,35,18
62027,19.35,Weekend,4,True,27,28
237616,12.13,Weekday,3,True,22,27
103526,9.02,Weekday,5,True,24,29
68965,12.18,Weekend,Not given,False,20,18
232035,9.17,Weekend,Not given,False,26,19
62359,19.4,Weekend,Not given,False,28,29
403833,6.69,Weekday,Not given,False,25,32
61588,5.82,Weekend,Not given,False,34,27
91907,12.08,Weekend,Not given,False,28,26
376578,15.76,Weekend,5,True,32,24
212469,33.03,Weekend,5,True,34,24
104563,24.25,Weekend,4,True,24,23
235818,12.13,Weekend,Not given,False,30,19
127149,5.72,Weekend,Not given,False,33,26
399520,7.96,Weekend,5,True,25,29
142773,14.02,Weekend,4,True,28,15
318874,14.07,Weekend,5,True,33,17
355592,21.83,Weekend,4,True,32,15
197265,29.15,Weekend,Not given,False,20,17
149508,22.26,Weekend,4,True,32,17
342882,5.82,Weekend,Not given,False,30,30
309981,29.1,Weekend,Not given,False,31,27
165695,13.39,Weekend,Not given,False,20,16
77540,9.7,Weekend,5,True,30,29
94167,22.36,Weekend,Not given,False,30,26
165130,12.13,Weekday,4,True,22,32
141908,6.07,Weekend,4,True,23,15
277898,24.3,Weekend,5,True,22,26
149386,8.78,Weekend,4,True,22,28
75722,24.25,Weekday,Not given,False,22,24
212326,20.18,Weekday,Not given,False,30,26
50123,4.85,Weekend,5,True,28,22
52463,6.06,Weekend,3,True,32,18
331143,6.84,Weekend,Not given,False,24,18
134340,13.05,Weekend,4,True,33,29
374286,5.92,Weekday,Not given,False,30,32
351749,12.13,Weekday,5,True,30,26
196355,12.18,Weekday,5,True,23,31
75484,29.15,Weekend,Not given,False,20,16
47440,8.1,Weekend,Not given,False,33,22
300549,7.23,Weekend,3,True,29,18
195927,12.66,Weekend,Not given,False,27,30
115519,12.23,Weekend,4,True,31,28
211697,9.07,Weekday,4,True,21,32
93797,6.02,Weekday,Not given,False,27,29
61388,14.12,Weekend,4,True,27,27
370096,21.93,Weekend,5,True,30,18
59217,16.15,Weekend,4,True,26,22
211697,7.08,Weekend,4,True,25,23
87188,32.93,Weekday,3,True,28,27
127934,12.13,Weekend,Not given,False,20,26
125123,15.57,Weekend,5,True,34,28
77793,29.15,Weekend,5,True,23,30
403019,15.47,Weekday,5,True,31,32
141918,12.37,Weekend,4,True,30,28
148320,16.49,Weekday,Not given,False,31,28
164016,24.3,Weekday,5,True,20,27
197832,14.84,Weekend,Not given,False,20,28
114919,25.27,Weekend,Not given,False,30,16
94152,17.08,Weekday,5,True,22,26
384571,22.31,Weekday,5,True,28,27
347263,12.08,Weekday,5,True,26,26
169478,12.61,Weekend,4,True,32,17
241719,13.1,Weekday,5,True,24,28
59181,12.13,Weekend,5,True,28,29
376381,8.25,Weekend,Not given,False,30,15
366975,16.39,Weekend,Not given,False,31,18
221430,14.75,Weekend,Not given,False,30,16
67647,12.66,Weekend,4,True,23,20
39011,9.07,Weekend,Not given,False,20,24
347263,16.15,Weekend,4,True,30,28
93133,29.29,Weekday,4,True,30,24
64830,20.47,Weekday,3,True,32,24
104548,11.59,Weekend,Not given,False,21,15
65779,24.35,Weekday,Not given,False,33,29
149984,16.44,Weekend,4,True,24,27
304291,5.92,Weekday,3,True,33,30
199735,14.12,Weekend,Not given,False,32,18
143796,5.92,Weekday,4,True,34,30
42755,13.0,Weekend,Not given,False,29,30
68103,21.83,Weekend,4,True,30,20
348787,16.15,Weekend,Not given,False,35,22
35774,12.23,Weekday,Not given,False,28,33
203370,24.3,Weekday,Not given,False,21,33
167136,29.05,Weekend,Not given,False,24,29
57943,15.76,Weekend,3,True,35,29
397362,8.1,Weekend,5,True,32,16
47280,12.18,Weekend,5,True,34,29
268365,25.17,Weekend,4,True,23,30
114247,20.23,Weekend,Not given,False,32,18
110138,9.12,Weekday,5,True,28,28
91958,12.18,Weekday,Not given,False,26,33
145389,20.23,Weekday,Not given,False,31,29
122609,24.25,Weekend,5,True,33,21
121476,16.2,Weekend,Not given,False,32,23
96877,9.12,Weekday,Not given,False,29,33
304449,9.75,Weekend,Not given,False,26,30
53289,31.38,Weekend,4,True,26,24
137617,24.3,Weekend,5,True,34,21
69713,19.35,Weekend,5,True,21,23
93065,14.16,Weekend,Not given,False,30,23
353676,9.26,Weekend,5,True,33,26
104555,32.98,Weekend,4,True,34,21
154022,12.18,Weekend,5,True,22,18
351799,9.55,Weekend,4,True,35,25
347263,6.74,Weekend,Not given,False,21,22
152786,14.07,Weekend,4,True,26,21
103500,14.02,Weekend,Not given,False,29,22
100527,5.92,Weekday,3,True,34,25
60835,12.46,Weekend,4,True,35,28
55227,29.2,Weekend,5,True,32,22
41409,15.76,Weekday,Not given,False,33,31
232035,9.22,Weekday,5,True,25,24
173667,8.88,Weekend,Not given,False,34,26
242689,13.92,Weekend,Not given,False,34,23
67845,29.34,Weekend,5,True,27,29
233614,22.36,Weekend,Not given,False,33,25
97079,5.77,Weekend,Not given,False,27,29
97346,12.13,Weekend,5,True,22,26
87603,6.69,Weekend,4,True,27,27
203370,15.57,Weekend,4,True,31,20
53289,4.66,Weekend,Not given,False,34,25
360844,19.35,Weekend,5,True,33,18
84087,8.78,Weekday,5,True,34,33
133202,9.17,Weekend,Not given,False,27,29
63141,29.1,Weekend,Not given,False,23,28
139827,5.77,Weekend,4,True,33,28
148499,24.25,Weekend,Not given,False,23,25
110091,9.41,Weekday,5,True,30,32
52256,29.15,Weekend,Not given,False,31,19
142273,15.57,Weekend,5,True,29,27
87006,11.59,Weekend,5,True,26,24
141445,16.3,Weekend,3,True,26,23
66505,12.18,Weekday,5,True,25,30
113972,12.08,Weekday,Not given,False,21,26
291891,17.03,Weekend,5,True,24,22
105614,8.54,Weekday,3,True,27,25
87006,6.74,Weekend,Not given,False,31,29
41249,32.93,Weekend,5,True,35,19
42018,12.18,Weekday,Not given,False,34,32
79215,12.23,Weekend,3,True,33,21
92806,14.94,Weekday,Not given,False,33,31
349123,12.95,Weekday,5,True,20,30
60873,25.17,Weekday,4,True,31,25
87727,13.87,Weekend,Not given,False,28,28
77544,24.3,Weekend,4,True,35,16
365469,14.16,Weekend,4,True,22,16
143984,25.17,Weekend,3,True,31,15
87357,31.43,Weekend,5,True,30,19
54093,13.0,Weekend,Not given,False,20,18
122852,24.2,Weekend,Not given,False,28,29
284455,12.66,Weekend,5,True,35,24
117810,6.84,Weekday,Not given,False,21,24
100778,15.86,Weekend,Not given,False,34,25
362842,9.75,Weekday,5,True,34,30
97346,7.61,Weekend,Not given,False,23,26
208020,29.05,Weekend,Not given,False,21,23
165110,22.31,Weekend,Not given,False,22,15
52832,15.72,Weekend,4,True,23,28
405334,25.22,Weekend,Not given,False,26,16
77306,24.3,Weekend,4,True,32,29
88201,8.35,Weekend,5,True,29,23
88185,22.85,Weekend,4,True,32,17
369452,29.15,Weekend,Not given,False,29,30
141576,19.35,Weekday,5,True,23,28
126134,32.93,Weekend,3,True,21,16
97370,14.21,Weekend,Not given,False,24,30
52832,15.86,Weekday,5,True,28,28
86233,15.28,Weekend,4,True,33,22
348096,12.13,Weekend,5,True,34,16
232542,22.36,Weekend,4,True,35,21
237616,5.68,Weekend,Not given,False,26,18
68775,29.15,Weekend,4,True,22,17
374826,22.8,Weekend,4,True,25,21
381020,19.45,Weekend,5,True,21,19
150865,15.52,Weekend,5,True,20,23
60845,25.27,Weekend,3,True,20,20
94480,32.93,Weekend,5,True,34,29
61181,24.2,Weekend,Not given,False,28,17
93505,24.2,Weekend,5,True,31,15
182080,14.65,Weekday,Not given,False,26,33
370053,12.08,Weekend,3,True,29,24
60052,5.77,Weekend,Not given,False,27,21
270444,4.71,Weekend,Not given,False,23,15
106968,8.78,Weekend,Not given,False,22,26
186473,12.23,Weekend,3,True,34,25
53503,12.23,Weekend,4,True,21,21
356195,29.15,Weekday,5,True,20,29
105460,13.1,Weekend,Not given,False,22,18
121905,22.26,Weekend,4,True,21,21
70456,12.56,Weekday,Not given,False,32,28
62626,13.05,Weekend,Not given,False,24,22
242754,13.92,Weekend,Not given,False,29,27
229946,21.39,Weekend,Not given,False,35,29
216438,29.25,Weekend,Not given,False,33,17
101202,12.18,Weekend,4,True,35,15
175290,12.18,Weekend,Not given,False,26,25
201471,12.66,Weekend,5,True,21,15
80531,12.18,Weekend,Not given,False,24,27
74707,8.63,Weekend,4,True,21,22
334373,12.18,Weekend,Not given,False,26,30
241719,14.12,Weekend,Not given,False,21,29
58898,16.93,Weekend,4,True,30,25
379538,6.79,Weekend,3,True,21,30
174437,29.2,Weekend,Not given,False,26,30
325285,14.02,Weekday,Not given,False,25,26
84502,25.17,Weekend,4,True,31,29
60052,12.61,Weekend,5,True,28,21
140477,13.68,Weekend,5,True,20,20
79215,11.93,Weekend,3,True,24,21
177078,13.97,Weekend,Not given,False,28,29
276431,14.02,Weekday,5,True,20,27
58898,8.1,Weekend,5,True,35,18
60397,12.18,Weekend,3,True,33,23
62359,35.41,Weekday,4,True,21,29
53947,8.78,Weekend,Not given,False,25,15
54365,16.25,Weekend,5,True,27,23
104130,6.64,Weekend,Not given,False,23,15
60138,15.86,Weekday,5,True,29,26
386766,17.03,Weekday,3,True,21,27
47440,24.2,Weekend,4,True,23,23
167986,8.25,Weekday,3,True,34,33
89844,12.08,Weekend,Not given,False,20,18
355592,12.13,Weekend,Not given,False,27,25
362961,16.49,Weekend,4,True,30,28
318095,6.79,Weekend,5,True,32,30
72639,10.72,Weekday,Not given,False,30,26
294246,19.35,Weekend,Not given,False,29,29
142677,8.73,Weekend,5,True,30,28
175101,9.65,Weekend,4,True,25,18
320493,16.78,Weekend,5,True,27,29
129486,12.61,Weekend,4,True,21,17
81405,24.25,Weekend,5,True,29,22
154464,11.16,Weekend,4,True,24,20
151191,20.18,Weekday,Not given,False,23,25
66373,32.93,Weekend,4,True,21,19
367093,15.86,Weekday,Not given,False,30,24
94909,12.13,Weekend,4,True,29,26
111356,13.87,Weekday,Not given,False,31,30
70564,14.12,Weekday,3,True,26,27
121686,24.25,Weekend,4,True,22,21
142356,14.07,Weekday,Not given,False,35,29
7567,5.58,Weekend,Not given,False,35,30
39029,13.63,Weekend,5,True,25,24
62359,15.52,Weekend,5,True,30,18
283310,8.73,Weekend,Not given,False,35,17
151333,25.27,Weekend,5,True,27,30
103147,29.54,Weekend,5,True,34,28
115213,9.22,Weekday,Not given,False,30,32
128600,15.33,Weekend,Not given,False,23,15
115610,12.13,Weekend,Not given,False,35,20
73873,14.02,Weekend,Not given,False,24,15
270525,8.39,Weekday,Not given,False,20,31
42424,12.13,Weekend,5,True,33,27
84087,16.49,Weekend,3,True,22,28
54081,9.22,Weekday,4,True,29,33
41136,19.35,Weekend,Not given,False,27,20
304509,22.8,Weekday,Not given,False,33,33
378482,29.49,Weekend,Not given,False,34,24
38116,16.93,Weekend,Not given,False,33,21
58231,29.1,Weekend,Not given,False,31,23
367051,15.04,Weekend,3,True,35,25
187187,11.59,Weekend,3,True,24,29
73175,31.43,Weekday,5,True,25,28
49695,18.24,Weekend,Not given,False,21,16
52327,4.47,Weekend,5,True,28,26
370656,8.98,Weekend,Not given,False,20,20
114400,29.39,Weekday,Not given,False,23,33
59673,15.71,Weekday,5,True,27,26
66636,29.1,Weekday,5,True,29,31
96921,8.39,Weekend,3,True,27,30
65009,8.93,Weekend,5,True,28,18
283052,13.0,Weekend,4,True,32,22
52832,16.06,Weekend,Not given,False,35,19
348352,6.69,Weekday,Not given,False,20,28
325272,16.1,Weekend,Not given,False,28,24
165695,6.69,Weekend,5,True,21,16
126026,9.51,Weekend,Not given,False,25,29
352130,12.08,Weekend,Not given,False,24,30
42018,5.82,Weekday,Not given,False,27,28
263426,9.41,Weekend,Not given,False,32,30
399520,14.07,Weekday,Not given,False,28,28
64151,22.8,Weekday,5,True,32,27
74762,12.23,Weekday,Not given,False,26,25
124085,15.91,Weekend,Not given,False,31,16
102085,9.61,Weekend,5,True,26,30
77857,8.0,Weekend,4,True,24,30
373285,12.08,Weekend,Not given,False,21,24
59673,12.08,Weekday,Not given,False,27,27
63096,14.12,Weekend,Not given,False,33,15
304365,21.93,Weekend,Not given,False,25,27
176622,15.91,Weekend,5,True,32,15
200631,7.38,Weekday,4,True,24,29
91817,21.39,Weekend,4,True,28,18
138024,29.25,Weekend,4,True,23,21
47879,13.19,Weekday,5,True,22,28
132753,15.57,Weekend,5,True,33,28
404649,19.45,Weekday,Not given,False,28,28
41246,25.17,Weekend,5,True,27,26
113972,19.35,Weekend,4,True,31,15
209552,12.61,Weekend,5,True,32,24
353331,12.13,Weekend,5,True,34,19
70564,12.08,Weekend,5,True,30,19
70001,12.08,Weekday,Not given,False,23,32
83287,9.51,Weekend,Not given,False,35,21
366975,4.85,Weekend,5,True,20,21
64153,14.07,Weekday,4,True,34,24
65561,29.1,Weekend,5,True,24,28
290266,25.22,Weekend,5,True,23,20
53513,31.33,Weekend,3,True,30,15
